dataset_id,model,val_loss,ndcg
0,nrmf_simple_all,0.5658096671104431,0.6443
1,nrmf_simple_all,0.5631873607635498,0.6456
2,nrmf_simple_all,0.5630183219909668,0.6485
3,nrmf_simple_all,0.5753620862960815,0.6417
4,nrmf_simple_all,0.5809890627861023,0.6368
5,nrmf_simple_all,0.5838471055030823,0.6383
6,nrmf_simple_all,0.5874536037445068,0.6312
7,nrmf_simple_all,0.5818516612052917,0.6423
8,nrmf_simple_all,0.5835493206977844,0.637
9,nrmf_simple_all,0.5819978713989258,0.6415
